Title,Subtitle,Composer,Orig. composer,Source,Document,Volume,Date,Page,Editor,Encoder,Arranger,Intabulator,Contributor,Concordances,Piece,Section,Type,Key,Difficulty,Ensemble,Part,Remarks,Recording,Facsimile,Fronimo,PDF,Midi,Created,Modified
17. If love's a sweet passion,,Henry Purcell,,Henry Purcell,Z629:The fairy queen,,1692,#17,Sarge Gerbode,Sarge Gerbode,Sarge Gerbode,,,,,,aria,Gm,3,"soprano, alto, tenor, bass, violin 1:violin, violin 2:violin, viola, cello, archlute","bass, viola, violin 1, violin 2, soprano",,,,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/17_if_loves_a_sweet_passion/if_loves_a_sweet_passion_4_part.ft3,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/17_if_loves_a_sweet_passion/pdf/if_loves_a_sweet_passion_4_part.pdf,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/17_if_loves_a_sweet_passion/midi/if_loves_a_sweet_passion_4_part.mid,1709916852,1711479841
17. If love's a sweet passion,,Henry Purcell,,Henry Purcell,Z629:The fairy queen,,1692,#17,Sarge Gerbode,Sarge Gerbode,Sarge Gerbode,,,,,,aria,Gm,3,"soprano, alto, tenor, bass, violin 1:violin, violin 2:violin, viola, cello, archlute",score,,,,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/17_if_loves_a_sweet_passion/if_loves_a_sweet_passion_8.ft3,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/17_if_loves_a_sweet_passion/pdf/if_loves_a_sweet_passion_8.pdf,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/17_if_loves_a_sweet_passion/midi/if_loves_a_sweet_passion_8.mid,1709916852,1711479841
17. If love's a sweet passion,,Henry Purcell,,Henry Purcell,Z629:The fairy queen,,1692,#17,Sarge Gerbode,Sarge Gerbode,Sarge Gerbode,,,,,,aria,Gm,3,"soprano, alto, tenor, bass, violin 1:violin, violin 2:violin, viola, cello, archlute",,,,,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/17_if_loves_a_sweet_passion/if_loves_a_sweet_passion_S.ft3,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/17_if_loves_a_sweet_passion/pdf/if_loves_a_sweet_passion_S.pdf,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/17_if_loves_a_sweet_passion/midi/if_loves_a_sweet_passion_S.mid,1709916852,1711479841
17. If love's a sweet passion,,Henry Purcell,,Henry Purcell,Z629:The fairy queen,,1692,#17,Sarge Gerbode,Sarge Gerbode,Sarge Gerbode,,,,,,aria,Gm,3,"violin, bass, tenor, alto, soprano, archlute",archlute,,,,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/17_if_loves_a_sweet_passion/if_loves_a_sweet_passion_T.ft3,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/17_if_loves_a_sweet_passion/pdf/if_loves_a_sweet_passion_T.pdf,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/17_if_loves_a_sweet_passion/midi/if_loves_a_sweet_passion_T.mid,1709916852,1711479841
17. If love's a sweet passion,,Henry Purcell,,Henry Purcell,Z629:The fairy queen,,1692,#17,Sarge Gerbode,Sarge Gerbode,Sarge Gerbode,,,,,,aria,Gm,3,"violin, bass, tenor, alto, soprano, archlute","archlute, soprano",,,,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/17_if_loves_a_sweet_passion/if_loves_a_sweet_passion_VT.ft3,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/17_if_loves_a_sweet_passion/pdf/if_loves_a_sweet_passion_VT.pdf,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/17_if_loves_a_sweet_passion/midi/if_loves_a_sweet_passion_VT.mid,1709916852,1711479841
18. Monkeys' Dance,,Henry Purcell,,Henry Purcell,Z629:The fairy queen,,1692,#18,Sarge Gerbode,Sarge Gerbode,Sarge Gerbode,,,,,,dance,GM,3,"violin 1:violin, violin 2:violin, viola, 6-course bass viol, archlute",archlute,,,,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/18_monkeys_dance/18_monkeys_dance_T.ft3,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/18_monkeys_dance/pdf/18_monkeys_dance_T.pdf,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/18_monkeys_dance/midi/18_monkeys_dance_T.mid,1709916852,1711479841
18. Monkeys' Dance,,Henry Purcell,,Henry Purcell,Z629:The fairy queen,,1692,#18,Sarge Gerbode,Sarge Gerbode,Sarge Gerbode,,,,,,dance,GM,3,"violin 1:violin, violin 2:violin, viola, 6-course bass viol, archlute","archlute, violin 1",,,,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/18_monkeys_dance/18_monkeys_dance_VT.ft3,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/18_monkeys_dance/pdf/18_monkeys_dance_VT.pdf,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/18_monkeys_dance/midi/18_monkeys_dance_VT.mid,1709916852,1711479841
18. Monkeys' Dance,Performance version,Henry Purcell,,Henry Purcell,Z629:The fairy queen,,1692,#18a,Sarge Gerbode,Sarge Gerbode,Sarge Gerbode,,,,,,dance,GM,3,"violin 1:violin, violin 2:violin, viola, 6-course bass viol, archlute","archlute, violin 1",,,,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/18_monkeys_dance/18_monkeys_dance_VTP.ft3,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/18_monkeys_dance/pdf/18_monkeys_dance_VTP.pdf,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/18_monkeys_dance/midi/18_monkeys_dance_VTP.mid,1709916852,1711479841
19. O let me weep,,Henry Purcell,,Henry Purcell,Z629:The fairy queen,,1692,#19,Sarge Gerbode,Sarge Gerbode,Sarge Gerbode,,,,,,"lute song, lament",Dm,3,"archlute, 6-course bass viol, soprano, violin",6-course bass viol,,,,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/19_o_let_me_weep/o_let_me_weep_B.ft3,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/19_o_let_me_weep/pdf/o_let_me_weep_B.pdf,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/19_o_let_me_weep/midi/o_let_me_weep_B.mid,1709916852,1711479841
19. O let me weep,,Henry Purcell,,Henry Purcell,Z629:The fairy queen,,1692,#19,Sarge Gerbode,Sarge Gerbode,Sarge Gerbode,,,,,,"lute song, lament",Dm,3,"archlute, 6-course bass viol, soprano, violin",violin,,,,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/19_o_let_me_weep/o_let_me_weep_I.ft3,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/19_o_let_me_weep/pdf/o_let_me_weep_I.pdf,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/19_o_let_me_weep/midi/o_let_me_weep_I.mid,1709916852,1711479841
19. O let me weep,,Henry Purcell,,Henry Purcell,Z629:The fairy queen,,1692,#19,Sarge Gerbode,Sarge Gerbode,Sarge Gerbode,,,,,,"lute song, lament",Dm,3,"archlute, 6-course bass viol, soprano, violin",score,,,,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/19_o_let_me_weep/o_let_me_weep_S.ft3,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/19_o_let_me_weep/pdf/o_let_me_weep_S.pdf,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/19_o_let_me_weep/midi/o_let_me_weep_S.mid,1709916852,1711479841
19. O let me weep,,Henry Purcell,,Henry Purcell,Z629:The fairy queen,,1692,#19,Sarge Gerbode,Sarge Gerbode,Sarge Gerbode,,,,,,"lute song, lament",Dm,3,"archlute, 6-course bass viol, soprano, violin",archlute,,,,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/19_o_let_me_weep/o_let_me_weep_T.ft3,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/19_o_let_me_weep/pdf/o_let_me_weep_T.pdf,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/19_o_let_me_weep/midi/o_let_me_weep_T.mid,1709916852,1711479841
19. O let me weep,Performance version,Henry Purcell,,Henry Purcell,Z629:The fairy queen,,1692,#19a,Sarge Gerbode,Sarge Gerbode,Sarge Gerbode,,,,,,"lute song, lament",Dm,3,"archlute, 6-course bass viol, soprano, violin",archlute,,,,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/19_o_let_me_weep/o_let_me_weep_TP.ft3,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/19_o_let_me_weep/pdf/o_let_me_weep_TP.pdf,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/19_o_let_me_weep/midi/o_let_me_weep_TP.mid,1709916852,1711479841
19. O let me weep,,Henry Purcell,,Henry Purcell,Z629:The fairy queen,,1692,#19,Sarge Gerbode,Sarge Gerbode,Sarge Gerbode,,,,,,"lute song, lament",Dm,3,"archlute, 6-course bass viol, soprano, violin","6-course bass viol, soprano",,,,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/19_o_let_me_weep/o_let_me_weep_VB.ft3,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/19_o_let_me_weep/pdf/o_let_me_weep_VB.pdf,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/19_o_let_me_weep/midi/o_let_me_weep_VB.mid,1709916852,1711479841
19. O let me weep,,Henry Purcell,,Henry Purcell,Z629:The fairy queen,,1692,#19,Sarge Gerbode,Sarge Gerbode,Sarge Gerbode,,,,,,"lute song, lament",Dm,3,"archlute, 6-course bass viol, soprano, violin","archlute, soprano",,,,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/19_o_let_me_weep/o_let_me_weep_VT.ft3,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/19_o_let_me_weep/pdf/o_let_me_weep_VT.pdf,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/19_o_let_me_weep/midi/o_let_me_weep_VT.mid,1709916852,1711479841
20. Thus happy and free,,Henry Purcell,,Henry Purcell,Z629:The fairy queen,,1692,#20,Sarge Gerbode,Sarge Gerbode,Sarge Gerbode,,,,,,aria,CM,3,"archlute, 6-course bass viol, viola, violin 2:violin, violin 1:violin, soprano",archlute,,,,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/20_thus_happy_and_free/20_thus_happy_and_free_T.ft3,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/20_thus_happy_and_free/pdf/20_thus_happy_and_free_T.pdf,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/20_thus_happy_and_free/midi/20_thus_happy_and_free_T.mid,1709916852,1711479841
20. Thus happy and free,,Henry Purcell,,Henry Purcell,Z629:The fairy queen,,1692,#20,Sarge Gerbode,Sarge Gerbode,Sarge Gerbode,,,,,,aria,CM,3,"archlute, 6-course bass viol, viola, violin 2:violin, violin 1:violin, soprano","archlute, violin 1",,,,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/20_thus_happy_and_free/20_thus_happy_and_free_VT.ft3,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/20_thus_happy_and_free/pdf/20_thus_happy_and_free_VT.pdf,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/20_thus_happy_and_free/midi/20_thus_happy_and_free_VT.mid,1709916852,1711479841
20. Thus happy and free,Performance version,Henry Purcell,,Henry Purcell,Z629:The fairy queen,,1692,#20a,Sarge Gerbode,Sarge Gerbode,Sarge Gerbode,,,,,,aria,CM,3,"archlute, 6-course bass viol, viola, violin 2:violin, violin 1:violin, soprano","archlute, violin 1",,,,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/20_thus_happy_and_free/20_thus_happy_and_free_VTP.ft3,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/20_thus_happy_and_free/pdf/20_thus_happy_and_free_VTP.pdf,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/20_thus_happy_and_free/midi/20_thus_happy_and_free_VTP.mid,1709916852,1711575385
21. Dance for Chinese Man and Woman,,Henry Purcell,,Henry Purcell,Z629:The fairy queen,,1692,#21,Sarge Gerbode,Sarge Gerbode,Sarge Gerbode,,,,,,"chaconne, chaconne-dance, theater",CM,3,"archlute, 6-course bass viol, viola, violin 2:violin, violin 1:violin",archlute,,,,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/21_dance_for_chinese_man_and_woman/21_dance_for_chinese_man_and_woman_T.ft3,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/21_dance_for_chinese_man_and_woman/pdf/21_dance_for_chinese_man_and_woman_T.pdf,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/21_dance_for_chinese_man_and_woman/midi/21_dance_for_chinese_man_and_woman_T.mid,1709916852,1711479841
21. Dance for Chinese Man and Woman,,Henry Purcell,,Henry Purcell,Z629:The fairy queen,,1692,#21,Sarge Gerbode,Sarge Gerbode,Sarge Gerbode,,,,,,"chaconne, chaconne-dance, theater",CM,3,"archlute, 6-course bass viol, viola, violin 2:violin, violin 1:violin","archlute, violin 1",,,,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/21_dance_for_chinese_man_and_woman/21_dance_for_chinese_man_and_woman_VT.ft3,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/21_dance_for_chinese_man_and_woman/pdf/21_dance_for_chinese_man_and_woman_VT.pdf,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/21_dance_for_chinese_man_and_woman/midi/21_dance_for_chinese_man_and_woman_VT.mid,1709916852,1711479841
22. Act IV Symphony = Adagio,,Henry Purcell,,Henry Purcell,Z629:The fairy queen,,1692,#22,Sarge Gerbode,Sarge Gerbode,Sarge Gerbode,,,,,,"symphony, symphony-opera",DM,3,"archlute, 6-course bass viol, viola, violin 2:violin, violin 1:violin",archlute,,,,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/22_act_4_symphony_adagio/act_4_symphony_adagio_T.ft3,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/22_act_4_symphony_adagio/pdf/act_4_symphony_adagio_T.pdf,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/22_act_4_symphony_adagio/midi/act_4_symphony_adagio_T.mid,1709916852,1711479841
23. Act V Symphony,,Henry Purcell,,Henry Purcell,Z629:The fairy queen,,1692,#23,Sarge Gerbode,Sarge Gerbode,Sarge Gerbode,,,,,,"symphony, symphony-opera",CM,3,"archlute, 6-course bass viol, viola, violin 2:violin, violin 1:violin, oboe 2:oboe, oboe 1:oboe, trumpet 2:trumpet, trumpet 1:trumpet",archlute,,,,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/23_act_5_symphony/act_5_symphony_T.ft3,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/23_act_5_symphony/pdf/act_5_symphony_T.pdf,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/23_act_5_symphony/midi/act_5_symphony_T.mid,1709916852,1711479841
23. Act V Symphony,,Henry Purcell,,Henry Purcell,Z629:The fairy queen,,1692,#23,Sarge Gerbode,Sarge Gerbode,Sarge Gerbode,,,,,,"symphony, symphony-opera",CM,3,"archlute, 6-course bass viol, viola, violin 2:violin, violin 1:violin, oboe 2:oboe, oboe 1:oboe, trumpet 2:trumpet, trumpet 1:trumpet","archlute, oboe 1",,,,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/23_act_5_symphony/act_5_symphony_VT.ft3,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/23_act_5_symphony/pdf/act_5_symphony_VT.pdf,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/23_act_5_symphony/midi/act_5_symphony_VT.mid,1709916852,1711479841
The Fairy Queen,,Henry Purcell,,Henry Purcell,Z629:The fairy queen,,1692,#24,Sarge Gerbode,Sarge Gerbode,Sarge Gerbode,,,,,,lute song,CM,4,"10-course, cello, soprano, trumpet",10-course,,,,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/24_hark_the_ecch_ing_air/hark_the_ecch_ing_air_T.ft3,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/24_hark_the_ecch_ing_air/pdf/hark_the_ecch_ing_air_T.pdf,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/24_hark_the_ecch_ing_air/midi/hark_the_ecch_ing_air_T.mid,1709916852,1723062934
The Fairy Queen,,Henry Purcell,,Henry Purcell,Z629:The fairy queen,,1692,#24,Sarge Gerbode,Sarge Gerbode,Sarge Gerbode,,,,,,lute song,CM,4,"10-course, cello, soprano, trumpet","cello, soprano",,,,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/24_hark_the_ecch_ing_air/hark_the_ecch_ing_air_VB.ft3,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/24_hark_the_ecch_ing_air/pdf/hark_the_ecch_ing_air_VB.pdf,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/24_hark_the_ecch_ing_air/midi/hark_the_ecch_ing_air_VB.mid,1709916852,1723062956
24. Hark! The Ecch'ing Air,,Henry Purcell,,Henry Purcell,Z629:The fairy queen,,1692,#24,Sarge Gerbode,Sarge Gerbode,Sarge Gerbode,,,,,,lute song,CM,4,"10-course, cello, soprano, trumpet","10-course, cello, soprano",,,,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/24_hark_the_ecch_ing_air/hark_the_ecch_ing_air_VBT.ft3,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/24_hark_the_ecch_ing_air/pdf/hark_the_ecch_ing_air_VBT.pdf,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/24_hark_the_ecch_ing_air/midi/hark_the_ecch_ing_air_VBT.mid,1709916852,1711479841
24. Hark! The Ecch'ing Air,,Henry Purcell,,Henry Purcell,Z629:The fairy queen,,1692,#24,Sarge Gerbode,Sarge Gerbode,Sarge Gerbode,,,,,,lute song,CM,4,"10-course, cello, soprano, trumpet","10-course, soprano",,,,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/24_hark_the_ecch_ing_air/hark_the_ecch_ing_air_VT.ft3,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/24_hark_the_ecch_ing_air/pdf/hark_the_ecch_ing_air_VT.pdf,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/24_hark_the_ecch_ing_air/midi/hark_the_ecch_ing_air_VT.mid,1709916852,1711479841
25. Ye gentle spirits of the air,,Henry Purcell,,Henry Purcell,Z629:The fairy queen,,1692,#25,Sarge Gerbode,Sarge Gerbode,Sarge Gerbode,,,,,,aria,Dm,5,"archlute, cello, soprano",score,,,,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/25_ye_gentle_spirits_of_the_air/ye_gentle_spirits_of_the_air.ft3,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/25_ye_gentle_spirits_of_the_air/pdf/ye_gentle_spirits_of_the_air.pdf,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/25_ye_gentle_spirits_of_the_air/midi/ye_gentle_spirits_of_the_air.mid,1709916852,1711479841
25. Ye gentle spirits of the air,,Henry Purcell,,Henry Purcell,Z629:The fairy queen,,1692,#25,Sarge Gerbode,Sarge Gerbode,Sarge Gerbode,,,,,,aria,Dm,3,"archlute, cello, soprano",cello,,,,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/25_ye_gentle_spirits_of_the_air/ye_gentle_spirits_of_the_air_B.ft3,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/25_ye_gentle_spirits_of_the_air/pdf/ye_gentle_spirits_of_the_air_B.pdf,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/25_ye_gentle_spirits_of_the_air/midi/ye_gentle_spirits_of_the_air_B.mid,1709916852,1711479841
25. Ye gentle spirits of the air,Edited version,Henry Purcell,,Henry Purcell,Z629:The fairy queen,,1692,#25e,Sarge Gerbode,Sarge Gerbode,Sarge Gerbode,,,,,,aria,Dm,5,"archlute, cello, soprano",score,,,,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/25_ye_gentle_spirits_of_the_air/ye_gentle_spirits_of_the_air_ed.ft3,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/25_ye_gentle_spirits_of_the_air/pdf/ye_gentle_spirits_of_the_air_ed.pdf,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/25_ye_gentle_spirits_of_the_air/midi/ye_gentle_spirits_of_the_air_ed.mid,1709916852,1711575385
25. Ye gentle spirits of the air,,Henry Purcell,,Henry Purcell,Z629:The fairy queen,,1692,#25,Sarge Gerbode,Sarge Gerbode,Sarge Gerbode,,,,,,aria,Dm,5,"archlute, cello, soprano",score,,,,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/25_ye_gentle_spirits_of_the_air/ye_gentle_spirits_of_the_air_S.ft3,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/25_ye_gentle_spirits_of_the_air/pdf/ye_gentle_spirits_of_the_air_S.pdf,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/25_ye_gentle_spirits_of_the_air/midi/ye_gentle_spirits_of_the_air_S.mid,1709916852,1711479841
25. Ye gentle spirits of the air,Simple version,Henry Purcell,,Henry Purcell,Z629:The fairy queen,,1692,#25a,Sarge Gerbode,Sarge Gerbode,Sarge Gerbode,,,,,,aria,Dm,3,"archlute, cello, soprano",score,,,,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/25_ye_gentle_spirits_of_the_air/ye_gentle_spirits_of_the_air_simple_S.ft3,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/25_ye_gentle_spirits_of_the_air/pdf/ye_gentle_spirits_of_the_air_simple_S.pdf,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/25_ye_gentle_spirits_of_the_air/midi/ye_gentle_spirits_of_the_air_simple_S.mid,1709916852,1711479841
25. Ye gentle spirits of the air,,Henry Purcell,,Henry Purcell,Z629:The fairy queen,,1692,#25,Sarge Gerbode,Sarge Gerbode,Sarge Gerbode,,,,,,aria,Dm,3,"archlute, cello, soprano",archlute,,,,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/25_ye_gentle_spirits_of_the_air/ye_gentle_spirits_of_the_air_simple_T.ft3,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/25_ye_gentle_spirits_of_the_air/pdf/ye_gentle_spirits_of_the_air_simple_T.pdf,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/25_ye_gentle_spirits_of_the_air/midi/ye_gentle_spirits_of_the_air_simple_T.mid,1709916852,1711479841
25. Ye gentle spirits of the air,Simple version,Henry Purcell,,Henry Purcell,Z629:The fairy queen,,1692,#25d,Sarge Gerbode,Sarge Gerbode,Sarge Gerbode,,,,,,aria,Dm,3,"archlute, cello, soprano","archlute, soprano",,,,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/25_ye_gentle_spirits_of_the_air/ye_gentle_spirits_of_the_air_simple_VT.ft3,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/25_ye_gentle_spirits_of_the_air/pdf/ye_gentle_spirits_of_the_air_simple_VT.pdf,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/25_ye_gentle_spirits_of_the_air/midi/ye_gentle_spirits_of_the_air_simple_VT.mid,1709916852,1711575385
25. Ye gentle spirits of the air,,Henry Purcell,,Henry Purcell,Z629:The fairy queen,,1692,#25,Sarge Gerbode,Sarge Gerbode,Sarge Gerbode,,,,,,aria,Dm,5,"archlute, cello, soprano",archlute,,,,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/25_ye_gentle_spirits_of_the_air/ye_gentle_spirits_of_the_air_T.ft3,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/25_ye_gentle_spirits_of_the_air/pdf/ye_gentle_spirits_of_the_air_T.pdf,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/25_ye_gentle_spirits_of_the_air/midi/ye_gentle_spirits_of_the_air_T.mid,1709916852,1711479841
