Title,Subtitle,Composer,Orig. composer,Source,Document,Volume,Date,Page,Editor,Encoder,Arranger,Intabulator,Contributor,Concordances,Piece,Section,Type,Key,Difficulty,Ensemble,Part,Remarks,Recording,Facsimile,Fronimo,PDF,Midi,Created,Modified
Lady North's galliard,,Anonymous,,GB-Cu:Cambridge University Library,ms add 3056:Cosens lute book,,1595,f.46v,Sarge Gerbode,Sarge Gerbode,,,,,Lady North's galliard,,galliard,GM,3.0,7-course,,,,https://lutemusic.org/facsimiles/GB-Cu_Cambridge_University_Library/ms_add_3056_Cosens_lute_book_1595/46v.png,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/add._ms_3056_Cosens_lute_book_1595/orig_7-course/46v_lady_norths_galliard.ft3,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/add._ms_3056_Cosens_lute_book_1595/orig_7-course/pdf/46v_lady_norths_galliard.pdf,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/add._ms_3056_Cosens_lute_book_1595/orig_7-course/midi/46v_lady_norths_galliard.mid,1709916925,1588630235
Galliard,,Thomas Smyth,,GB-Cu:Cambridge University Library,ms add 3056:Cosens lute book,,1595,f.47,Sarge Gerbode,Sarge Gerbode,,,,,Galliard,,galliard,Dm,3.0,7-course,,,,https://lutemusic.org/facsimiles/GB-Cu_Cambridge_University_Library/ms_add_3056_Cosens_lute_book_1595/47.png,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/add._ms_3056_Cosens_lute_book_1595/orig_7-course/47_smyth_galliard.ft3,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/add._ms_3056_Cosens_lute_book_1595/orig_7-course/pdf/47_smyth_galliard.pdf,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/add._ms_3056_Cosens_lute_book_1595/orig_7-course/midi/47_smyth_galliard.mid,1709916925,1588630235
Mrs. Anne Markham's Pavane,,Francis Cutting,,GB-Cu:Cambridge University Library,ms add 3056:Cosens lute book,,1595,f.48v,Sarge Gerbode,Sarge Gerbode,,,,,Mrs. Anne Markham's Pavane,,pavane,Gm,4.0,7-course,,,,https://lutemusic.org/facsimiles/GB-Cu_Cambridge_University_Library/ms_add_3056_Cosens_lute_book_1595/48v.png,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/add._ms_3056_Cosens_lute_book_1595/orig_7-course/48v_anne_markhams_pavane.ft3,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/add._ms_3056_Cosens_lute_book_1595/orig_7-course/pdf/48v_anne_markhams_pavane.pdf,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/add._ms_3056_Cosens_lute_book_1595/orig_7-course/midi/48v_anne_markhams_pavane.mid,1709916925,1588630235
Earl of Essex galliard,Can she excuse,John Dowland,,GB-Cu:Cambridge University Library,ms add 3056:Cosens lute book,,1595,f.48,Sarge Gerbode,Sarge Gerbode,,,,,Earl of Essex Galliard,,galliard,Cm,4.0,7-course,,,,https://lutemusic.org/facsimiles/GB-Cu_Cambridge_University_Library/ms_add_3056_Cosens_lute_book_1595/48.png,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/add._ms_3056_Cosens_lute_book_1595/orig_7-course/48_earl_of_essex_galliard.ft3,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/add._ms_3056_Cosens_lute_book_1595/orig_7-course/pdf/48_earl_of_essex_galliard.pdf,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/add._ms_3056_Cosens_lute_book_1595/orig_7-course/midi/48_earl_of_essex_galliard.mid,1709916925,1658865954
Galliard,,G.T.,,GB-Cu:Cambridge University Library,ms add 3056:Cosens lute book,,1595,f.50,Sarge Gerbode,Sarge Gerbode,,,,,Galliard,,galliard,GM,3.0,7-course,,,,https://lutemusic.org/facsimiles/GB-Cu_Cambridge_University_Library/ms_add_3056_Cosens_lute_book_1595/50.png,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/add._ms_3056_Cosens_lute_book_1595/orig_7-course/50_g_t_galliard.ft3,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/add._ms_3056_Cosens_lute_book_1595/orig_7-course/pdf/50_g_t_galliard.pdf,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/add._ms_3056_Cosens_lute_book_1595/orig_7-course/midi/50_g_t_galliard.mid,1709916925,1588630235
Mistress Anne Green,Her leaves be green,John Danyel,,GB-Cu:Cambridge University Library,ms add 3056:Cosens lute book,,1595,f.60v,Sarge Gerbode,Sarge Gerbode,,,,,Mistress Anne Green,,variation,Gm,3.0,8-course,,,,https://lutemusic.org/facsimiles/GB-Cu_Cambridge_University_Library/ms_add_3056_Cosens_lute_book_1595/60v.png,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/add._ms_3056_Cosens_lute_book_1595/orig_7-course/60v_anne_green_leaves_be_green.ft3,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/add._ms_3056_Cosens_lute_book_1595/orig_7-course/pdf/60v_anne_green_leaves_be_green.pdf,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/add._ms_3056_Cosens_lute_book_1595/orig_7-course/midi/60v_anne_green_leaves_be_green.mid,1709916925,1700506462
Pavane,,Anonymous,,GB-Cu:Cambridge University Library,ms add 3056:Cosens lute book,,1595,f.63v,Sarge Gerbode,Sarge Gerbode,,,,,Pavane,,pavane,GM,3.0,7-course,,,,https://lutemusic.org/facsimiles/GB-Cu_Cambridge_University_Library/ms_add_3056_Cosens_lute_book_1595/63v.png,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/add._ms_3056_Cosens_lute_book_1595/orig_7-course/63v_pavane.ft3,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/add._ms_3056_Cosens_lute_book_1595/orig_7-course/pdf/63v_pavane.pdf,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/add._ms_3056_Cosens_lute_book_1595/orig_7-course/midi/63v_pavane.mid,1709916925,1588630235
"John, come kiss me now",,Anonymous,,GB-Cu:Cambridge University Library,ms add 3056:Cosens lute book,,1595,f.69v,Sarge Gerbode,Sarge Gerbode,,,,,"John, come kiss me now",,fantasia,GM,4.0,7-course,,,,https://lutemusic.org/facsimiles/GB-Cu_Cambridge_University_Library/ms_add_3056_Cosens_lute_book_1595/69v.png,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/add._ms_3056_Cosens_lute_book_1595/orig_7-course/69v_john_come_kiss_me_now.ft3,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/add._ms_3056_Cosens_lute_book_1595/orig_7-course/pdf/69v_john_come_kiss_me_now.pdf,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/add._ms_3056_Cosens_lute_book_1595/orig_7-course/midi/69v_john_come_kiss_me_now.mid,1709916925,1700164348
Pavan 1,,Daniel Bacheler,,GB-Cu:Cambridge University Library,ms add 3056:Cosens lute book,,1595,f.80v,Sarge Gerbode,Sarge Gerbode,,,,,Pavan 1,,pavane,Dm,5.0,7-course,,,,https://lutemusic.org/facsimiles/GB-Cu_Cambridge_University_Library/ms_add_3056_Cosens_lute_book_1595/80v.png,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/add._ms_3056_Cosens_lute_book_1595/orig_7-course/80v_bacheler_pavane.ft3,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/add._ms_3056_Cosens_lute_book_1595/orig_7-course/pdf/80v_bacheler_pavane.pdf,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/add._ms_3056_Cosens_lute_book_1595/orig_7-course/midi/80v_bacheler_pavane.mid,1709916925,1588630235
Galliard to the pavane before,,Daniel Bacheler,,GB-Cu:Cambridge University Library,ms add 3056:Cosens lute book,,1595,f.82v,Sarge Gerbode,Sarge Gerbode,,,,,Galliard to the pavane before,,galliard,Gm,4.0,7-course,,,,https://lutemusic.org/facsimiles/GB-Cu_Cambridge_University_Library/ms_add_3056_Cosens_lute_book_1595/82v.png,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/add._ms_3056_Cosens_lute_book_1595/orig_7-course/82v_bacheler_galliard_to_pavane_b4.ft3,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/add._ms_3056_Cosens_lute_book_1595/orig_7-course/pdf/82v_bacheler_galliard_to_pavane_b4.pdf,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/add._ms_3056_Cosens_lute_book_1595/orig_7-course/midi/82v_bacheler_galliard_to_pavane_b4.mid,1709916925,1588630235
11. Go from my window,,Thomas Robinson,,GB-Cu:Cambridge University Library,Dd.2.11b,,1600,f.3a,Sarge Gerbode,Sarge Gerbode,,,,,11. Go from my window,,"vocal intabulation, variation",FM,2.0,6-course,,,,https://lutemusic.org/facsimiles/GB-Cu_Cambridge_University_Library/Dd.2.11b_1600/003.png,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/Dd.2.11b_1600/000-010/011_go_from_my_window_robinson.ft3,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/Dd.2.11b_1600/000-010/pdf/011_go_from_my_window_robinson.pdf,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/Dd.2.11b_1600/000-010/midi/011_go_from_my_window_robinson.mid,1709916925,1700506463
13. Ground,,Anthony Holborne,,GB-Cu:Cambridge University Library,Dd.2.11b,,1600,f.3vb,Sarge Gerbode,Sarge Gerbode,,,,,13. Ground,,allemande,GM,2.0,6-course bandora,,,,https://lutemusic.org/facsimiles/GB-Cu_Cambridge_University_Library/Dd.2.11b_1600/003v.png,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/Dd.2.11b_1600/000-010/013_ground_holborne_bandora.ft3,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/Dd.2.11b_1600/000-010/pdf/013_ground_holborne_bandora.pdf,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/Dd.2.11b_1600/000-010/midi/013_ground_holborne_bandora.mid,1709916925,1707944038
15. Galliard,,Anthony Holborne,,GB-Cu:Cambridge University Library,Dd.2.11b,,1600,f.4a,Sarge Gerbode,Sarge Gerbode,,,,,15. Galliard,,galliard,Gm,2.0,6-course bandora,,,,https://lutemusic.org/facsimiles/GB-Cu_Cambridge_University_Library/Dd.2.11b_1600/004.png,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/Dd.2.11b_1600/000-010/015_galliard_holborne_bandora.ft3,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/Dd.2.11b_1600/000-010/pdf/015_galliard_holborne_bandora.pdf,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/Dd.2.11b_1600/000-010/midi/015_galliard_holborne_bandora.mid,1709916925,1707944060
17. Galliard,,Anthony Holborne,,GB-Cu:Cambridge University Library,Dd.2.11b,,1600,f.4c,Sarge Gerbode,Sarge Gerbode,,,,,"17, Galliard",,galliard,FM,3.0,6-course,,,,https://lutemusic.org/facsimiles/GB-Cu_Cambridge_University_Library/Dd.2.11b_1600/004.png,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/Dd.2.11b_1600/000-010/017_galliard_holborne.ft3,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/Dd.2.11b_1600/000-010/pdf/017_galliard_holborne.pdf,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/Dd.2.11b_1600/000-010/midi/017_galliard_holborne.mid,1709916925,1658865954
27. Dowland's galliard,,John Dowland,,GB-Cu:Cambridge University Library,Dd.2.11b,,1600,f.7vc,Sarge Gerbode,Sarge Gerbode,,,,,27. Galliard,,galliard,Dm,3.0,6-course,,,,https://lutemusic.org/facsimiles/GB-Cu_Cambridge_University_Library/Dd.2.11b_1600/007v.png,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/Dd.2.11b_1600/000-010/027_galliard_dowland.ft3,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/Dd.2.11b_1600/000-010/pdf/027_galliard_dowland.pdf,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/Dd.2.11b_1600/000-010/midi/027_galliard_dowland.mid,1709916925,1658865954
45. Lord Willoughby's welcome home,,Anonymous,,GB-Cu:Cambridge University Library,Dd.2.11b,,1600,f.14va,Sarge Gerbode,Sarge Gerbode,,,,,45. Lord Willoughby's welcome home,,"vocal intabulation, popular theme",Dm,2.0,7-course bandora,,,,https://lutemusic.org/facsimiles/GB-Cu_Cambridge_University_Library/Dd.2.11b_1600/014v.png,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/Dd.2.11b_1600/011-020/045_willoughbys_welcome_home_bandora.ft3,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/Dd.2.11b_1600/011-020/pdf/045_willoughbys_welcome_home_bandora.pdf,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/Dd.2.11b_1600/011-020/midi/045_willoughbys_welcome_home_bandora.mid,1709916925,1700258886
45. Lord Willoughby's welcome home,,Anonymous,,GB-Cu:Cambridge University Library,Dd.2.11b,,1600,f.14va,Sarge Gerbode,Sarge Gerbode,Sarge Gerbode,,,,45. Lord Willoughby's welcome home,,"vocal intabulation, popular theme",Cm,3.0,7-course,,,,https://lutemusic.org/facsimiles/GB-Cu_Cambridge_University_Library/Dd.2.11b_1600/014v.png,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/Dd.2.11b_1600/011-020/045_willoughbys_welcome_home_lute.ft3,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/Dd.2.11b_1600/011-020/pdf/045_willoughbys_welcome_home_lute.pdf,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/Dd.2.11b_1600/011-020/midi/045_willoughbys_welcome_home_lute.mid,1709916925,1700258886
83. Fantasia,,Francesco da Milano,,GB-Cu:Cambridge University Library,Dd.2.11b,,1600,f.16a,Sarge Gerbode,Sarge Gerbode,,,,,,,fantasia,Am,3.0,6-course,,,,https://lutemusic.org/facsimiles/GB-Cu_Cambridge_University_Library/Dd.2.11b_1600/016.png,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/Dd.2.11b_1600/011-020/048_fantasy_milano.ft3,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/Dd.2.11b_1600/011-020/pdf/048_fantasy_milano.pdf,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/Dd.2.11b_1600/011-020/midi/048_fantasy_milano.mid,1709916925,1700164348
50. Fantasy,,Alfonso Ferrabosco I,,GB-Cu:Cambridge University Library,Dd.2.11b,,1600,"ff.14,16v",Sarge Gerbode,Sarge Gerbode,,,,,50. Fantasy,,fantasia,Cm,3.0,6-course,,,,https://lutemusic.org/facsimiles/GB-Cu_Cambridge_University_Library/Dd.2.11b_1600/014.png,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/Dd.2.11b_1600/011-020/050_fantasy_ferrabosco.ft3,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/Dd.2.11b_1600/011-020/pdf/050_fantasy_ferrabosco.pdf,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/Dd.2.11b_1600/011-020/midi/050_fantasy_ferrabosco.mid,1709916925,1700164348
52. Untitled,,Anonymous,,GB-Cu:Cambridge University Library,Dd.2.11b,,1600,f.17v,Sarge Gerbode,Sarge Gerbode,,,,,52. Untitled,,fantasia,FM,4.0,6-course,,,,https://lutemusic.org/facsimiles/GB-Cu_Cambridge_University_Library/Dd.2.11b_1600/017v.png,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/Dd.2.11b_1600/011-020/052_untitled_anon.ft3,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/Dd.2.11b_1600/011-020/pdf/052_untitled_anon.pdf,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/Dd.2.11b_1600/011-020/midi/052_untitled_anon.mid,1709916925,1700164348
53. Fantasy,,Anonymous,,GB-Cu:Cambridge University Library,Dd.2.11b,,1600,f.18b,Sarge Gerbode,Sarge Gerbode,,,,,,,fantasia,Gm,3.0,6-course,,,,https://lutemusic.org/facsimiles/GB-Cu_Cambridge_University_Library/Dd.2.11b_1600/018.png,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/Dd.2.11b_1600/011-020/053_fantasy_anon.ft3,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/Dd.2.11b_1600/011-020/pdf/053_fantasy_anon.pdf,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/Dd.2.11b_1600/011-020/midi/053_fantasy_anon.mid,1709916925,1700164348
54. Fantasy,,Alfonso Ferrabosco I,,GB-Cu:Cambridge University Library,Dd.2.11b,,1600,f.18v,Sarge Gerbode,Sarge Gerbode,,,,,54. Fantasy,,fantasia,Gm,4.0,6-course,,,,https://lutemusic.org/facsimiles/GB-Cu_Cambridge_University_Library/Dd.2.11b_1600/018v.png,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/Dd.2.11b_1600/011-020/054_fantasy_ferrabosco.ft3,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/Dd.2.11b_1600/011-020/pdf/054_fantasy_ferrabosco.pdf,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/Dd.2.11b_1600/011-020/midi/054_fantasy_ferrabosco.mid,1709916925,1700164348
41. Divisions on a ground,Divisions,Anonymous,,GB-Cu:Cambridge University Library,Dd.2.11b,,1600,f.12va,Sarge Gerbode,Sarge Gerbode,,,,,41a. Divisions on a ground,,"duet, division, ground",Cm,3.0,"lute 1:6-course, lute 2:6-course",lute 1,,,https://lutemusic.org/facsimiles/GB-Cu_Cambridge_University_Library/Dd.2.11b_1600/012v.png,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/Dd.2.11b_1600/011-020/041_duet_divisions_on_a_ground/041_anon_divisions.ft3,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/Dd.2.11b_1600/011-020/041_duet_divisions_on_a_ground/pdf/041_anon_divisions.pdf,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/Dd.2.11b_1600/011-020/041_duet_divisions_on_a_ground/midi/041_anon_divisions.mid,1709916925,1700168893
41. Divisions on a ground,,Anonymous,,GB-Cu:Cambridge University Library,Dd.2.11b,,1600,f.12va,Sarge Gerbode,Sarge Gerbode,,,,,41c. Divisions on a ground,,"duet, division, ground",Cm,3.0,"lute 1:6-course, lute 2:6-course",score,,,https://lutemusic.org/facsimiles/GB-Cu_Cambridge_University_Library/Dd.2.11b_1600/012v.png,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/Dd.2.11b_1600/011-020/041_duet_divisions_on_a_ground/041_anon_ground+divisions.ft3,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/Dd.2.11b_1600/011-020/041_duet_divisions_on_a_ground/pdf/041_anon_ground+divisions.pdf,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/Dd.2.11b_1600/011-020/041_duet_divisions_on_a_ground/midi/041_anon_ground+divisions.mid,1709916925,1700168893
41. Divisions on a ground,,Anonymous,,GB-Cu:Cambridge University Library,Dd.2.11b,,1600,f.12va,Sarge Gerbode,Sarge Gerbode,,,,,41a. Divisions on a ground,,"duet, division, ground",Cm,3.0,"lute 1:6-course, lute 2:6-course",score,,,https://lutemusic.org/facsimiles/GB-Cu_Cambridge_University_Library/Dd.2.11b_1600/012v.png,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/Dd.2.11b_1600/011-020/041_duet_divisions_on_a_ground/041_anon_ground+divisions_share.ft3,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/Dd.2.11b_1600/011-020/041_duet_divisions_on_a_ground/pdf/041_anon_ground+divisions_share.pdf,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/Dd.2.11b_1600/011-020/041_duet_divisions_on_a_ground/midi/041_anon_ground+divisions_share.mid,1709916925,1700168893
41. Divisions on a ground,Ground,Anonymous,,GB-Cu:Cambridge University Library,Dd.2.11b,,1600,f.12va,Sarge Gerbode,Sarge Gerbode,,,,,41b. Divisions on a ground,,"duet, division, ground",Cm,3.0,"lute 1:6-course, lute 2:6-course",lute 2,,,https://lutemusic.org/facsimiles/GB-Cu_Cambridge_University_Library/Dd.2.11b_1600/012v.png,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/Dd.2.11b_1600/011-020/041_duet_divisions_on_a_ground/041_anon_ground.ft3,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/Dd.2.11b_1600/011-020/041_duet_divisions_on_a_ground/pdf/041_anon_ground.pdf,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/Dd.2.11b_1600/011-020/041_duet_divisions_on_a_ground/midi/041_anon_ground.mid,1709916925,1700168893
60. Fantasy,,Anonymous,,GB-Cu:Cambridge University Library,Dd.2.11b,,1600,f.21,Sarge Gerbode,Sarge Gerbode,,,,,60. Fantasy,,fantasia,Em,3.0,6-course,,,,https://lutemusic.org/facsimiles/GB-Cu_Cambridge_University_Library/Dd.2.11b_1600/021.png,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/Dd.2.11b_1600/021-030/060_fantasy_anon.ft3,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/Dd.2.11b_1600/021-030/pdf/060_fantasy_anon.pdf,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/Dd.2.11b_1600/021-030/midi/060_fantasy_anon.mid,1709916925,1700164348
61. Fantasy,,Alfonso Ferrabosco I,,GB-Cu:Cambridge University Library,Dd.2.11b,,1600,f.21v,Sarge Gerbode,Sarge Gerbode,,,,,61. Fantasy,,fantasia,Bbm,4.0,6-course,,,,https://lutemusic.org/facsimiles/GB-Cu_Cambridge_University_Library/Dd.2.11b_1600/021v.png,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/Dd.2.11b_1600/021-030/061_fantasy_ferrabosco.ft3,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/Dd.2.11b_1600/021-030/pdf/061_fantasy_ferrabosco.pdf,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/Dd.2.11b_1600/021-030/midi/061_fantasy_ferrabosco.mid,1709916925,1700164348
62. Fantasy,,Emanuel Adriaenssen,,GB-Cu:Cambridge University Library,Dd.2.11b,,1600,f.22a,Sarge Gerbode,Sarge Gerbode,,,,,62. Fantasy,,fantasia,Dm,4.0,6-course,,,,https://lutemusic.org/facsimiles/GB-Cu_Cambridge_University_Library/Dd.2.11b_1600/022.png,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/Dd.2.11b_1600/021-030/062_fantasy_adriansen.ft3,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/Dd.2.11b_1600/021-030/pdf/062_fantasy_adriansen.pdf,https://lutemusic.org/sources/GB-Cu_cambridge_university_library/Dd.2.11b_1600/021-030/midi/062_fantasy_adriansen.mid,1709916925,1700164348
